x,y
2.013682459478508,6.193914136398662
4.562354287885833,9.398458449378714
1.571108107833279,5.511145235143387
3.171453569968230,4.041483698628934
1.760508617519237,3.714871472037709
1.469702385611577,5.895917100572730
2.044319296569624,3.382610205975539
4.417642044178472,8.348907859207262
4.191825927128569,6.901335016834151
5.083434208453638,9.255306176160804
2.322467527013507,4.967515928426306
4.874339362678235,9.685578248380732
3.633779784500279,6.690231339519441
1.730635400901597,2.089020994813769
1.795120233590504,3.843016849864394
1.236920065702044,2.085872999409853
1.800212024514129,5.791509615083529
-0.195771621916838,1.377072482296979
4.267516476311660,7.370288604010268
3.926399349061218,5.512191859637401
2.969010604539510,3.808623835545712
4.707106055300900,9.863160425536943
3.894957797202228,5.101619319457712
1.114879192491725,3.927895069084390
3.216998926632797,6.950365332863328
0.972371911286890,3.075865927163880
1.841038700000044,4.238369191175252
0.794675734747164,3.780875145172733
3.789874250359978,7.892015885395584
2.972973849839445,3.622957476834146
0.275450804580517,1.714882864803289
2.169324333749020,6.123713015981023
3.370877384331648,6.360733131520471
1.613014214511878,2.972658994215585
1.445807651696228,1.802856968513506
4.496894898377816,7.573292294594961
2.849892002081357,3.351948336237499
0.007880597963219,-0.115438206160952
3.910071461729837,6.000102347865901
3.229661909162215,3.568537995932604
2.615343051101132,7.682653002408372
1.534057293329150,1.820757128615910
4.755050157912502,7.825920699052425
3.273280178582377,5.764850397985191
3.663012199012559,6.945847910956495
2.107008543413284,5.387876916737445
4.446901575173454,7.253265780965998
0.859075794254447,3.081894211607797
2.140246723419027,6.467173758976423
2.745390895324594,5.748523636348936
3.504640202774050,4.252933219327209
3.280802409266899,5.462635604448525
0.906634510891970,1.764770911711151
2.588425046070768,5.802053930754506
3.342791474782191,4.877031976443206
3.569095210152700,6.352471804904084
2.519519388968787,7.128157739027608
1.005067609493991,1.465293725849703
1.720285006053094,1.449265006651964
2.698888071691264,7.476884689104565
3.562816872577629,7.336334121748594
0.978026463832935,4.099073174831970
1.630384823620319,6.189251382062462
3.904905099324456,7.496519182763915
3.074408394739125,3.695892761470785
0.216976932360016,2.454724915164350
2.063179446359198,4.038895896779474
3.826175058558757,8.506225874821707
4.625801406370686,8.019265544479698
2.775672202614311,7.545070805116726
3.430655186830504,8.004345395353855
3.358005180942580,6.737768364022053
4.322465807580201,7.493901131652063
1.966347505660956,1.629607660650314
0.382573502797558,3.439617573032672
3.079553282778941,6.553443925220172
1.792508016696294,4.890540468728143
0.816781181873067,3.069140356565112
2.923781685735777,7.483687537409379
3.250615368645867,4.472015812662574
2.624473833094379,4.667838482857318
0.689569524780213,3.747185931502702
4.409173451234809,9.698232125484353
5.059924229686630,9.664952043340687
1.019437018974602,4.341923290718354
4.783906900445480,7.065639720291268
2.316548226860581,5.053694707810284
2.212915194602582,2.995377729642991
4.736671727867833,9.939150341922453
3.502549491600352,4.985783421195792
2.213696033064238,5.873193751694979
4.468002356725282,8.817512881804674
4.374551278638743,9.172596004923127
-0.019833577420583,1.893398887907968
2.137928138800957,3.571614431941641
1.997884590068690,3.455760498270097
